single_quote,double_quote,backtick,less_than,greater_than,left_parenthesis,right_parenthesis,left_bracket,right_bracket,left_brace,right_brace,dash,double_dash,hash,pipe,ampersand,dollar,percent,asterisk,exclamation_mark,equals,logical_or,logical_and,addition_operator,multiplication_operator,sql_comment_multi_line_open,sql_comment_multi_line_close,file_path_root,backslash,colon,comma,period,caret,tilde,at_sign,carriage_return,newline,null_byte,space,hexadecimal_prefix,percent_encoded,badword,label
3,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,6,2,1,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,6,1,1
0,0,0,0,0,2,2,0,0,0,0,7,0,0,0,0,0,0,3,0,4,0,0,0,3,1,1,7,0,8,11,8,0,0,0,0,0,0,29,0,0,1,0
1,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,5,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,5,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,1,21,2,0,12,0,0,3,2,1,1,21,0,14,23,17,0,0,0,0,0,0,36,0,21,2,1
1,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,5,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,5,1,1
3,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,6,2,1,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,6,2,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,1,6,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,6,1,1
3,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,9,2,1,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,9,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,1,6,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,6,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,1,14,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,14,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,2,20,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,20,2,1
0,0,0,0,0,2,2,1,1,0,0,28,0,0,0,2,1,6,2,0,12,0,0,3,2,1,1,21,0,14,23,17,0,0,0,0,0,0,36,0,6,1,1
1,0,0,0,0,3,3,1,1,0,0,28,0,0,0,2,0,21,2,0,12,0,0,3,2,1,1,21,0,14,24,17,0,0,0,0,0,0,36,0,21,2,1
1,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,7,2,1,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,7,3,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,2,18,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,18,1,1
1,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,8,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,8,1,1
0,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,1,13,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,13,4,1
0,0,0,0,0,2,2,1,1,0,0,28,0,0,0,2,1,9,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,9,1,1
0,0,0,0,0,2,2,1,1,0,0,28,0,0,0,2,2,12,2,0,12,0,0,3,2,1,1,21,0,14,23,17,0,0,0,0,0,0,36,0,12,1,1
3,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,6,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,6,4,1
1,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,9,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,9,2,1
1,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,22,2,0,12,0,0,3,2,1,1,21,0,14,24,17,0,0,0,0,0,0,36,0,22,3,1
1,0,0,0,0,4,4,0,0,0,0,28,0,0,0,2,0,8,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,8,3,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,1,8,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,8,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,1,8,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,8,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,1,8,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,8,1,1
0,0,0,0,0,2,2,0,0,0,0,29,0,0,0,2,1,6,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,6,1,1
1,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,9,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,9,4,1
3,0,0,0,0,3,3,1,1,0,0,28,0,0,0,2,0,13,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,13,7,1
1,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,14,2,0,12,0,0,3,2,1,1,21,0,14,24,17,0,0,0,0,0,0,36,0,14,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,1,6,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,6,1,1
1,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,5,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,5,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,1,8,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,8,1,1
3,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,5,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,5,2,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,3,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,3,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,11,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,11,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,4,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,4,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,8,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,8,1,1
2,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,8,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,8,2,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,6,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,6,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,20,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,20,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,4,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,4,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,13,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,13,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,2,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,2,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,18,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,18,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,2,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,1,0,0,0,36,0,2,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,4,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,1,0,0,0,36,0,4,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,6,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,6,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,7,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,7,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,8,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,1,0,0,0,36,0,8,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,6,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,6,1,1
2,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,12,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,12,2,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,3,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,3,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,6,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,6,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,8,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,8,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,7,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,7,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,8,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,8,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,6,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,6,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,7,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,7,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,8,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,8,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,7,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,7,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,8,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,1,0,0,0,36,0,8,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,6,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,1,0,0,0,36,0,6,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,7,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,7,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,4,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,4,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,5,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,5,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,7,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,7,1,1
1,0,0,0,0,2,2,0,0,0,0,30,1,0,0,2,0,3,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,3,2,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,4,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,4,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,6,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,6,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,5,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,1,0,0,0,36,0,5,1,1
1,0,0,0,0,2,2,0,0,0,0,30,1,0,0,2,0,3,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,2,0,0,0,36,0,3,3,1
1,0,0,0,0,2,2,0,0,0,0,30,1,0,0,2,0,4,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,4,3,1
1,0,0,0,0,3,3,0,0,0,0,30,1,0,0,2,0,2,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,2,2,1
3,0,0,0,0,3,3,0,0,0,0,30,1,0,0,2,0,5,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,5,4,1
4,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,3,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,3,2,1
1,0,0,0,0,2,2,0,0,0,0,30,1,0,0,2,0,6,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,6,5,1
1,0,0,0,0,2,2,0,0,0,0,30,1,0,0,2,0,5,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,5,3,1
1,0,0,0,0,5,5,0,0,0,0,30,1,0,0,2,0,2,2,0,12,0,0,3,2,1,1,21,0,14,24,17,0,0,0,0,0,0,36,1,2,2,1
1,0,0,0,0,2,2,0,0,0,0,30,1,0,0,2,0,3,2,0,12,0,0,3,2,1,1,21,0,14,26,17,0,0,0,0,0,0,36,0,3,3,1
1,0,0,0,0,2,2,0,0,0,0,30,1,0,0,2,0,5,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,5,3,1
1,0,0,0,0,6,5,0,0,0,0,30,1,0,0,2,0,6,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,6,4,1
1,0,0,0,0,2,2,0,0,0,0,30,1,0,0,2,0,7,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,7,2,1
3,0,0,0,0,3,3,0,0,0,0,30,1,0,0,2,0,6,2,0,12,0,0,3,2,1,1,21,0,14,24,17,0,0,0,0,0,0,36,0,6,3,1
3,0,0,0,0,4,4,0,0,0,0,30,1,0,0,2,0,2,2,0,12,0,0,3,2,1,1,21,0,14,23,17,0,0,0,0,0,0,36,0,2,2,1
1,0,0,0,0,2,2,0,0,0,0,30,1,0,0,2,0,3,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,3,3,1
1,0,0,0,0,5,5,0,0,0,0,30,1,0,0,2,0,4,2,0,12,0,0,3,2,1,1,21,0,14,24,17,0,0,2,0,0,0,36,0,4,3,1
1,0,0,0,0,2,2,0,0,0,0,30,1,0,0,2,0,6,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,6,4,1
1,0,0,0,0,4,4,0,0,0,0,30,1,0,0,2,0,3,2,0,12,0,0,3,2,1,1,21,0,14,24,17,0,0,0,0,0,0,36,0,3,2,1
3,0,0,0,0,4,4,0,0,0,0,30,1,0,0,2,0,10,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,10,6,1
3,0,0,0,0,3,3,0,0,0,0,30,1,0,0,2,0,5,2,0,12,0,0,3,2,1,1,21,0,14,24,17,0,0,0,0,0,0,36,0,5,6,1
0,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,9,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,9,3,1
1,0,0,0,0,9,8,0,0,0,0,30,1,0,0,2,0,13,2,0,12,0,0,3,2,1,1,21,0,14,24,17,0,0,0,0,0,0,36,1,13,7,1
3,0,0,0,0,3,3,0,0,0,0,30,1,0,0,2,0,3,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,1,3,4,1
1,0,0,0,0,3,3,0,0,0,0,30,1,0,0,2,0,7,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,2,0,0,0,36,0,7,6,1
1,0,0,0,0,2,2,0,0,0,0,30,1,0,0,2,0,6,2,0,12,0,0,3,2,1,1,21,0,14,24,17,0,0,0,0,0,0,36,0,6,7,1
3,0,0,0,0,2,2,0,0,0,0,30,1,0,0,2,0,9,2,0,12,0,0,3,2,1,1,21,0,14,24,17,0,0,0,0,0,0,36,0,9,8,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,4,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,4,1,1
5,0,0,0,0,5,5,0,0,0,0,30,1,0,0,2,0,12,2,0,12,0,0,3,2,1,1,21,0,14,24,17,0,0,0,0,0,0,36,0,12,5,1
1,0,0,0,0,4,4,0,0,0,0,30,1,0,0,2,0,3,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,1,3,4,1
1,0,0,0,0,3,3,0,0,0,0,30,1,0,0,2,0,5,2,0,12,0,0,3,2,1,1,21,0,14,26,17,0,0,0,0,0,0,36,1,5,5,1
1,0,0,0,0,4,4,0,0,0,0,30,1,0,0,2,0,4,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,2,0,0,0,36,0,4,3,1
7,0,0,0,0,3,3,0,0,0,0,30,1,0,0,2,0,15,2,0,12,0,0,3,2,1,1,21,0,14,25,17,0,0,0,0,0,0,36,0,15,5,1
1,0,0,0,0,3,3,0,0,0,0,30,1,0,0,2,0,6,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,6,3,1
1,0,0,0,0,2,2,0,0,0,0,30,1,0,0,2,0,3,2,0,12,0,0,3,2,1,1,21,0,14,24,17,0,0,2,0,0,0,36,0,3,5,1
3,0,0,0,0,3,3,0,0,0,0,30,1,0,0,2,0,9,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,9,6,1
1,0,0,0,0,4,4,0,0,0,0,30,1,0,0,2,0,8,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,8,5,1
1,0,0,0,0,5,5,0,0,0,0,30,1,0,0,2,0,4,2,0,12,0,0,3,2,1,1,21,0,14,24,17,0,0,0,0,0,0,36,0,4,3,1
3,0,0,0,0,3,3,0,0,0,0,30,1,0,0,2,0,17,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,3,0,0,0,36,0,17,3,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,5,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,5,1,1
3,0,0,0,0,2,2,0,0,0,0,30,1,0,0,2,0,8,2,0,12,0,0,3,2,1,1,21,0,14,24,17,0,0,0,0,0,0,36,0,8,7,1
4,0,0,0,0,8,8,1,1,0,0,28,0,0,0,2,0,46,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,2,46,11,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,1,3,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,3,1,1
4,0,0,0,0,5,5,2,2,0,0,29,0,0,0,2,0,15,2,0,12,0,0,3,2,1,1,21,0,14,24,17,0,0,0,0,0,0,36,0,15,5,1
0,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,7,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,7,2,1
0,0,0,0,0,4,4,0,0,0,0,28,0,0,0,2,1,18,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,18,5,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,5,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,5,2,1
8,0,0,0,0,4,4,4,4,0,0,29,0,0,0,2,0,16,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,16,6,1
0,0,0,0,0,4,4,0,0,0,0,28,0,0,0,2,1,5,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,5,2,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,6,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,6,2,1
4,0,0,0,0,4,4,0,0,0,0,28,0,0,0,2,0,8,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,8,6,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,18,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,18,1,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,7,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,7,2,1
4,0,0,0,0,5,5,0,0,0,0,28,0,0,0,2,0,9,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,9,7,1
0,0,0,0,0,2,2,0,0,0,0,28,0,0,0,2,0,4,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,4,1,1
2,0,0,0,0,4,4,0,0,0,0,28,0,0,0,2,0,9,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,9,6,1
2,0,0,0,0,4,4,0,0,0,0,29,0,0,0,2,0,11,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,11,4,1
2,0,0,0,0,4,4,0,0,0,0,28,0,0,0,2,0,12,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,12,6,1
2,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,11,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,11,4,1
2,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,7,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,7,2,1
4,0,0,0,0,5,5,0,0,0,0,28,0,0,0,2,0,10,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,10,8,1
4,0,0,0,0,4,4,0,0,0,0,28,0,0,0,2,0,15,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,15,8,1
2,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,14,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,14,4,1
6,0,0,0,0,4,4,3,3,0,0,28,0,0,0,2,0,9,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,9,8,1
2,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,9,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,9,4,1
2,0,0,0,0,4,4,0,0,0,0,28,0,0,0,2,0,12,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,12,5,1
4,0,0,0,0,5,5,2,2,0,0,28,0,0,0,2,0,12,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,12,5,1
2,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,8,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,8,3,1
6,0,0,0,0,4,4,2,2,0,0,28,0,0,0,2,0,15,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,15,9,1
4,0,0,0,0,5,5,0,0,0,0,29,0,0,0,2,0,17,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,17,7,1
2,0,0,0,0,4,4,0,0,0,0,29,0,0,0,2,0,18,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,18,7,1
2,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,12,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,12,3,1
1,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,5,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,5,4,1
2,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,16,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,16,6,1
0,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,6,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,6,4,1
0,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,7,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,7,4,1
0,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,1,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,1,2,1
0,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,5,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,5,4,1
0,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,8,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,8,5,1
0,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,4,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,4,4,1
0,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,4,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,4,3,1
0,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,7,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,7,4,1
0,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,10,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,10,3,1
0,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,7,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,7,5,1
0,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,7,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,7,4,1
0,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,7,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,7,4,1
0,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,11,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,11,3,1
0,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,6,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,6,4,1
0,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,5,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,5,5,1
0,0,0,0,0,3,3,0,0,0,0,28,0,0,0,2,0,8,2,0,12,0,0,3,2,1,1,21,0,14,22,17,0,0,0,0,0,0,36,0,8,3,1
